0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
16,882,87,193,7,390,138,23,637,184,152,1,17,40,498,11,14,4,15,71,246,598,557,4,296,120,1,31,4,43,6,68,12,1,214,518,101,21,375,338,23,7,32,5,40,720,15,318,31,50,3765,19,3,28,4,62,0,11,4,7,5,6,208,13,380,6,440
15,875,78,175,10,470,129,15,616,177,148,2,9,35,484,11,17,5,20,69,230,571,590,4,285,120,0,20,4,41,6,89,12,2,232,510,81,14,330,314,23,9,32,6,47,731,25,273,20,52,3766,9,0,24,5,78,1,8,2,6,8,9,229,21,398,5,459
16,868,64,135,11,412,124,19,644,167,136,1,14,27,507,7,16,15,19,46,205,585,566,12,270,123,1,27,3,34,3,78,8,0,259,548,73,21,367,323,16,5,28,1,55,726,20,315,33,25,3778,14,2,34,6,72,1,10,3,8,7,3,240,20,425,6,424
14,863,74,154,9,414,131,16,678,206,159,0,20,29,474,15,19,5,22,54,227,600,557,4,290,151,0,23,3,32,7,70,18,1,231,527,97,13,349,316,16,4,42,10,55,747,16,302,30,41,3691,12,6,24,9,82,2,9,4,6,15,4,204,11,406,9,491
18,842,67,168,8,385,119,20,692,206,125,0,9,29,531,9,13,6,21,71,236,628,592,3,291,113,1,25,5,40,13,79,17,1,263,534,101,19,315,339,27,8,24,6,51,724,27,347,36,43,3718,23,6,29,8,70,0,10,1,14,13,5,221,12,378,4,448
13,833,64,153,8,414,129,12,624,186,121,0,15,30,496,7,12,9,13,64,241,610,562,6,278,128,2,14,4,38,5,79,14,1,256,515,77,19,343,339,18,10,28,5,46,717,15,296,24,48,3686,14,4,29,8,63,0,10,7,5,5,8,215,16,417,5,457
14,837,83,167,7,421,113,12,708,175,128,1,23,23,536,13,24,4,22,62,242,558,625,6,288,137,2,35,4,35,5,78,16,2,253,533,81,19,309,313,23,5,37,6,53,722,21,285,36,43,3660,17,5,27,10,83,1,5,3,5,2,7,196,17,434,11,460
12,909,74,178,4,404,155,10,663,190,142,1,14,22,552,9,16,6,17,72,257,580,523,6,267,138,1,18,5,44,7,75,15,1,230,515,72,16,318,351,26,9,22,10,47,745,25,299,29,51,3775,16,1,35,11,82,0,7,4,10,6,8,204,11,402,6,454
18,876,68,150,9,399,119,13,672,191,132,1,22,31,531,13,13,8,25,82,237,584,593,7,273,123,1,25,6,42,4,85,10,4,245,526,88,14,293,308,24,7,33,6,44,728,23,273,30,50,3626,18,2,25,8,81,0,11,4,4,8,7,218,13,421,5,481
6,899,63,169,7,406,118,15,665,204,139,0,19,33,508,10,15,9,17,75,230,598,553,6,279,133,1,25,5,37,16,66,14,1,249,522,79,11,348,333,22,4,27,4,45,733,20,264,23,46,3682,17,2,29,7,67,1,6,1,9,10,12,235,10,389,7,448
16,842,77,169,6,395,119,22,659,201,140,0,15,30,506,15,9,10,12,61,236,613,553,9,283,117,2,26,3,36,5,73,8,2,246,532,75,19,323,340,21,5,26,7,50,723,24,329,26,38,3716,19,4,31,12,61,0,9,3,9,5,5,217,10,396,7,466
18,859,76,158,7,388,108,16,630,191,124,1,18,30,492,12,14,8,20,79,263,595,579,9,282,119,2,24,8,45,8,78,8,4,255,516,90,23,331,318,19,5,38,10,42,734,12,311,36,41,3668,18,2,26,5,84,0,4,5,7,9,4,224,9,404,6,457
11,906,79,164,6,468,124,22,717,200,147,2,20,28,496,10,9,7,20,56,255,549,525,6,306,133,2,15,8,39,5,69,11,2,236,553,87,21,323,324,22,12,42,8,42,734,22,296,25,50,3829,10,3,33,9,73,0,6,6,7,7,8,203,20,415,9,491
14,833,65,181,8,385,107,27,666,202,146,2,14,22,482,11,16,7,21,62,241,542,563,11,235,123,0,21,6,41,10,74,7,2,211,514,79,23,333,319,18,6,35,4,50,733,17,327,29,37,3711,19,6,29,10,86,1,7,4,6,5,8,194,16,415,5,457
8,798,72,183,12,415,114,17,689,179,137,0,20,35,483,18,11,2,14,71,247,580,526,5,288,132,0,18,5,48,10,77,11,3,223,515,86,18,340,319,22,8,37,7,42,717,21,307,32,44,3698,12,3,23,5,81,2,11,1,6,9,7,207,13,460,5,486
22,916,75,160,8,431,105,15,637,188,119,1,7,39,508,10,17,5,19,78,238,572,574,6,281,144,0,25,4,34,8,63,13,3,247,522,86,29,333,327,15,3,28,5,44,749,21,286,21,33,3740,13,4,20,8,91,1,6,2,9,9,7,228,18,373,12,478
14,887,88,157,11,421,122,20,661,171,127,0,11,17,525,16,13,7,16,86,239,595,509,7,305,131,2,25,3,46,14,78,13,5,248,505,83,26,347,327,20,8,37,7,49,698,23,320,30,48,3662,15,4,26,2,78,1,6,5,13,18,4,235,18,406,4,437
18,878,74,170,8,416,134,16,644,186,163,2,13,24,479,6,12,8,16,58,236,544,548,11,248,132,2,30,6,46,13,87,16,1,245,518,92,16,313,325,20,7,36,3,37,739,15,294,35,36,3855,20,4,22,4,65,3,9,2,12,7,6,209,13,389,6,452
14,800,65,191,7,401,127,18,671,174,171,0,15,27,491,8,16,7,19,69,231,567,562,9,257,140,4,26,4,40,8,80,6,3,225,501,84,19,302,328,16,5,38,4,44,745,21,303,29,55,3739,16,3,22,9,72,2,7,4,6,4,6,233,19,374,7,458
12,867,67,173,7,399,107,24,629,164,139,0,13,28,492,11,25,6,19,71,258,547,516,3,277,133,0,24,11,37,12,66,9,0,239,543,70,19,320,346,12,4,28,9,48,811,22,299,29,39,3775,18,3,28,9,76,1,10,2,9,6,3,219,18,398,8,456
17,805,80,157,7,370,119,15,642,175,130,0,14,24,490,13,12,5,17,74,260,555,573,3,276,123,3,24,0,41,2,80,11,1,221,578,85,22,333,348,35,9,31,5,37,718,14,291,28,39,3721,11,0,29,5,76,0,11,2,10,5,4,207,13,362,1,471
14,804,64,152,7,392,135,11,666,191,143,1,14,27,488,10,18,6,24,77,213,544,576,4,281,119,0,23,5,44,7,85,12,4,241,506,84,18,313,334,20,9,32,7,47,748,18,307,42,54,3773,16,4,30,6,73,1,9,4,8,9,7,205,20,338,13,423
18,857,76,164,8,400,112,25,678,188,136,1,16,23,480,12,15,7,23,53,225,595,550,3,264,118,1,27,6,39,13,80,9,1,256,481,79,23,302,351,20,2,33,6,44,679,22,305,24,45,3741,15,2,25,5,98,1,8,3,14,11,5,194,22,398,4,449
17,864,56,147,9,396,124,19,645,189,142,0,10,34,552,13,14,8,13,67,250,541,583,3,285,122,2,22,2,33,7,73,17,5,247,521,83,21,355,326,25,5,29,7,48,714,18,296,26,37,3744,8,7,35,10,78,1,7,3,11,10,11,228,16,376,5,460
17,890,87,160,15,420,116,13,664,190,127,0,14,27,548,13,23,9,20,60,266,537,579,6,302,129,1,25,5,46,10,72,12,2,233,496,80,24,308,382,21,9,30,4,45,719,21,297,33,51,3812,17,3,28,4,75,2,12,6,4,4,4,208,11,391,9,426
